kode_univ,nama_univ,kode_prodi,program_studi,jenjang,daya_tampung_2025,peminat_2024,jenis_portofolio
1122,UNIVERSITAS NEGERI MEDAN,11221003,PENDIDIKAN FISIKA,Sarjana,138,153,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221004,PENDIDIKAN KIMIA,Sarjana,180,216,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221005,PENDIDIKAN TEKNIK BANGUNAN,Sarjana,95,112,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221006,PENDIDIKAN TEKNIK MESIN,Sarjana,95,190,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221007,PENDIDIKAN TEKNIK ELEKTRO,Sarjana,84,86,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221008,KIMIA,Sarjana,79,125,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221009,BIOLOGI,Sarjana,110,210,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221010,ILMU KEOLAHRAGAAN,Sarjana,155,142,Olahraga
1122,UNIVERSITAS NEGERI MEDAN,11221011,MATEMATIKA,Sarjana,84,139,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221012,FISIKA,Sarjana,58,55,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221013,PENDIDIKAN TEKNIK OTOMOTIF,Sarjana,95,111,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221014,GIZI,Sarjana,100,815,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221015,TEKNIK ELEKTRO,Sarjana,84,360,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221016,TEKNIK SIPIL,Sarjana,95,542,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221017,PENDIDIKAN TEKNOLOGI INFORMATIKA DAN KOMPUTER,Sarjana,95,558,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221018,ILMU KOMPUTER,Sarjana,89,1041,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221019,PENDIDIKAN IPA,Sarjana,79,245,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221021,PENDIDIKAN SEJARAH,Sarjana,115,333,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221022,PEND. PANCASILA & KEWARGANEGARAAN (PPKN),Sarjana,115,504,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221023,PENDIDIKAN GEOGRAFI,Sarjana,115,327,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221024,"PEND. JASMANI, KESEHATAN & REKREASI",Sarjana,227,489,Olahraga
1122,UNIVERSITAS NEGERI MEDAN,11221025,PENDIDIKAN KEPELATIHAN OLAHRAGA (PKO),Sarjana,227,353,Olahraga
1122,UNIVERSITAS NEGERI MEDAN,11221026,PENDIDIKAN LUAR SEKOLAH (PLS),Sarjana,75,61,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221027,PENDIDIKAN EKONOMI,Sarjana,70,229,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221028,MANAJEMEN,Sarjana,95,1316,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221029,AKUNTANSI,Sarjana,84,883,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221030,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Sarjana,162,825,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221031,PENDIDIKAN BAHASA INGGRIS,Sarjana,164,704,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221032,PENDIDIKAN BAHASA PERANCIS,Sarjana,85,51,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221033,PENDIDIKAN BAHASA JERMAN,Sarjana,85,70,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221034,PENDIDIKAN SENI RUPA,Sarjana,79,57,"Seni Rupa, Desain, dan Kriya"
1122,UNIVERSITAS NEGERI MEDAN,11221035,SASTRA INDONESIA,Sarjana,95,152,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221036,SASTRA INGGRIS,Sarjana,95,365,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221038,PENDIDIKAN GURU SEKOLAH DASAR (PGSD),Sarjana,280,2610,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221039,PENDIDIKAN TATA BOGA,Sarjana,84,422,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221040,PENDIDIKAN TATA RIAS,Sarjana,95,374,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221041,PENDIDIKAN ANTROPOLOGI,Sarjana,115,244,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221042,PEND. GURU PENDIDIKAN ANAK USIA DINI,Sarjana,138,359,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221043,PENDIDIKAN BIMBINGAN DAN KONSELING,Sarjana,138,863,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221044,PENDIDIKAN AKUNTANSI,Sarjana,70,175,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221046,PENDIDIKAN ADMINISTRASI PERKANTORAN,Sarjana,70,405,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221047,PENDIDIKAN BISNIS,Sarjana,70,202,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221048,PENDIDIKAN TARI,Sarjana,110,98,Tari
1122,UNIVERSITAS NEGERI MEDAN,11221049,PENDIDIKAN MUSIK,Sarjana,110,140,Musik
1122,UNIVERSITAS NEGERI MEDAN,11221050,PENDIDIKAN TATA BUSANA,Sarjana,84,439,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221051,SENI PERTUNJUKAN,Sarjana,43,12,Sendratasik
1122,UNIVERSITAS NEGERI MEDAN,11221052,ILMU EKONOMI,Sarjana,70,404,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221053,BISNIS DIGITAL,Sarjana,71,591,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221054,KEWIRAUSAHAAN,Sarjana,70,301,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221057,ARSITEKTUR,Sarjana,74,233,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221058,STATISTIKA,Sarjana,74,203,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221059,SAINS INFORMASI GEOGRAFI,Sarjana,30,,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11221060,HUKUM BISNIS,Sarjana,30,,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11222056,MANAJEMEN KONSTRUKSI,Sarjana Terapan,95,1149,Tidak Ada
1122,UNIVERSITAS NEGERI MEDAN,11223055,TEKNIK MESIN,Diploma Tiga,74,909,Tidak Ada
1131,UNIVERSITAS RIAU,11311001,FISIKA,Sarjana,48,65,Tidak Ada
1131,UNIVERSITAS RIAU,11311002,KIMIA,Sarjana,48,158,Tidak Ada
1131,UNIVERSITAS RIAU,11311003,MATEMATIKA,Sarjana,36,124,Tidak Ada
1131,UNIVERSITAS RIAU,11311004,BIOLOGI,Sarjana,48,179,Tidak Ada
1131,UNIVERSITAS RIAU,11311005,MANAJEMEN SUMBERDAYA PERAIRAN,Sarjana,52,99,Tidak Ada
1131,UNIVERSITAS RIAU,11311006,BUDIDAYA PERAIRAN,Sarjana,64,93,Tidak Ada
1131,UNIVERSITAS RIAU,11311007,ILMU KELAUTAN,Sarjana,56,173,Tidak Ada
1131,UNIVERSITAS RIAU,11311008,TEKNOLOGI HASIL PERIKANAN,Sarjana,52,77,Tidak Ada
1131,UNIVERSITAS RIAU,11311009,PEMANFAATAN SUMBERDAYA PERIKANAN,Sarjana,44,76,Tidak Ada
1131,UNIVERSITAS RIAU,11311010,AGROBISNIS PERIKANAN,Sarjana,40,53,Tidak Ada
1131,UNIVERSITAS RIAU,11311011,AGROTEKNOLOGI,Sarjana,80,583,Tidak Ada
1131,UNIVERSITAS RIAU,11311012,AGRIBISNIS,Sarjana,48,450,Tidak Ada
1131,UNIVERSITAS RIAU,11311013,TEKNOLOGI HASIL PERTANIAN,Sarjana,32,209,Tidak Ada
1131,UNIVERSITAS RIAU,11311014,KEHUTANAN,Sarjana,48,391,Tidak Ada
1131,UNIVERSITAS RIAU,11311015,TEKNIK SIPIL,Sarjana,48,824,Tidak Ada
1131,UNIVERSITAS RIAU,11311016,TEKNIK KIMIA,Sarjana,36,437,Tidak Ada
1131,UNIVERSITAS RIAU,11311017,TEKNIK MESIN,Sarjana,40,539,Tidak Ada
1131,UNIVERSITAS RIAU,11311018,TEKNIK ELEKTRO,Sarjana,48,477,Tidak Ada
1131,UNIVERSITAS RIAU,11311019,KEDOKTERAN,Sarjana,72,1640,Tidak Ada
1131,UNIVERSITAS RIAU,11311020,ILMU KEPERAWATAN,Sarjana,92,1484,Tidak Ada
1131,UNIVERSITAS RIAU,11311021,PENDIDIKAN MATEMATIKA,Sarjana,48,322,Tidak Ada
1131,UNIVERSITAS RIAU,11311022,PENDIDIKAN BIOLOGI,Sarjana,32,335,Tidak Ada
1131,UNIVERSITAS RIAU,11311023,PENDIDIKAN FISIKA,Sarjana,32,109,Tidak Ada
1131,UNIVERSITAS RIAU,11311024,PENDIDIKAN KIMIA,Sarjana,32,136,Tidak Ada
1131,UNIVERSITAS RIAU,11311025,TEKNIK LINGKUNGAN,Sarjana,36,594,Tidak Ada
1131,UNIVERSITAS RIAU,11311026,ARSITEKTUR,Sarjana,32,302,Tidak Ada
1131,UNIVERSITAS RIAU,11311027,SISTEM INFORMASI,Sarjana,64,1055,Tidak Ada
1131,UNIVERSITAS RIAU,11311028,TEKNIK INFORMATIKA,Sarjana,48,1499,Tidak Ada
1131,UNIVERSITAS RIAU,11311029,TEKNOLOGI INDUSTRI PERTANIAN,Sarjana,32,316,Tidak Ada
1131,UNIVERSITAS RIAU,11311030,STATISTIKA,Sarjana,36,224,Tidak Ada
1131,UNIVERSITAS RIAU,11311031,HUBUNGAN INTERNASIONAL,Sarjana,72,603,Tidak Ada
1131,UNIVERSITAS RIAU,11311032,ILMU PEMERINTAHAN,Sarjana,80,645,Tidak Ada
1131,UNIVERSITAS RIAU,11311033,ILMU ADMINISTRASI PUBLIK,Sarjana,60,870,Tidak Ada
1131,UNIVERSITAS RIAU,11311034,ILMU ADMINISTRASI BISNIS,Sarjana,64,857,Tidak Ada
1131,UNIVERSITAS RIAU,11311035,SOSIOLOGI,Sarjana,72,351,Tidak Ada
1131,UNIVERSITAS RIAU,11311036,ILMU KOMUNIKASI,Sarjana,80,1422,Tidak Ada
1131,UNIVERSITAS RIAU,11311038,EKONOMI PEMBANGUNAN,Sarjana,64,382,Tidak Ada
1131,UNIVERSITAS RIAU,11311039,MANAJEMEN,Sarjana,144,2069,Tidak Ada
1131,UNIVERSITAS RIAU,11311040,AKUNTANSI,Sarjana,124,1236,Tidak Ada
1131,UNIVERSITAS RIAU,11311041,ILMU HUKUM,Sarjana,160,1359,Tidak Ada
1131,UNIVERSITAS RIAU,11311042,PENDIDIKAN EKONOMI,Sarjana,48,265,Tidak Ada
1131,UNIVERSITAS RIAU,11311043,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,Sarjana,32,370,Tidak Ada
1131,UNIVERSITAS RIAU,11311044,PENDIDIKAN SEJARAH,Sarjana,32,248,Tidak Ada
1131,UNIVERSITAS RIAU,11311045,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Sarjana,48,582,Tidak Ada
1131,UNIVERSITAS RIAU,11311046,PENDIDIKAN BAHASA INGGRIS,Sarjana,48,445,Tidak Ada
1131,UNIVERSITAS RIAU,11311047,PENDIDIKAN BAHASA JEPANG,Sarjana,32,79,Tidak Ada
1131,UNIVERSITAS RIAU,11311048,PENDIDIKAN MASYARAKAT,Sarjana,32,81,Tidak Ada
1131,UNIVERSITAS RIAU,11311049,BIMBINGAN KONSELING,Sarjana,32,677,Tidak Ada
1131,UNIVERSITAS RIAU,11311050,PENDIDIKAN JASMANI KESEHATAN DAN REKREASI,Sarjana,32,204,Olahraga
1131,UNIVERSITAS RIAU,11311051,PENDIDIKAN KEPELATIHAN OLAHRAGA,Sarjana,32,129,Olahraga
1131,UNIVERSITAS RIAU,11311052,PENDIDIKAN GURU SEKOLAH DASAR,Sarjana,48,1710,Tidak Ada
1131,UNIVERSITAS RIAU,11311053,PENDIDIKAN ANAK USIA DINI,Sarjana,32,191,Tidak Ada
1131,UNIVERSITAS RIAU,11311062,KEDOKTERAN HEWAN,Sarjana,32,248,Tidak Ada
1131,UNIVERSITAS RIAU,11311063,ILMU TANAH,Sarjana,16,59,Tidak Ada
1131,UNIVERSITAS RIAU,11311064,PROTEKSI TANAMAN,Sarjana,16,46,Tidak Ada
1131,UNIVERSITAS RIAU,11311065,PENYULUHAN PERTANIAN,Sarjana,16,,Tidak Ada
1131,UNIVERSITAS RIAU,11312037,USAHA PERJALANAN WISATA,Sarjana Terapan,52,1366,Tidak Ada
1131,UNIVERSITAS RIAU,11313054,PERPAJAKAN,Diploma Tiga,48,2011,Tidak Ada
1131,UNIVERSITAS RIAU,11313055,TEKNIK KIMIA,Diploma Tiga,36,615,Tidak Ada
1131,UNIVERSITAS RIAU,11313056,AKUNTANSI,Diploma Tiga,48,1504,Tidak Ada
1131,UNIVERSITAS RIAU,11313057,TEKNIK ELEKTRO,Diploma Tiga,24,497,Tidak Ada
1131,UNIVERSITAS RIAU,11313058,TEKNIK MESIN,Diploma Tiga,32,504,Tidak Ada
1131,UNIVERSITAS RIAU,11313059,TEKNOLOGI PULP DAN KERTAS,Diploma Tiga,24,1056,Tidak Ada
1131,UNIVERSITAS RIAU,11313060,TEKNIK SIPIL,Diploma Tiga,36,1034,Tidak Ada
1131,UNIVERSITAS RIAU,11313061,MANAJEMEN INFORMATIKA,Diploma Tiga,32,1669,Tidak Ada
1133,UNIVERSITAS MARITIM RAJA ALI HAJI,11331001,TEKNIK ELEKTRO,Sarjana,48,87,Tidak Ada
1133,UNIVERSITAS MARITIM RAJA ALI HAJI,11331002,TEKNIK INFORMATIKA,Sarjana,64,240,Tidak Ada
1133,UNIVERSITAS MARITIM RAJA ALI HAJI,11331003,ILMU KELAUTAN,Sarjana,32,30,Tidak Ada
1133,UNIVERSITAS MARITIM RAJA ALI HAJI,11331004,MANAJEMEN SUMBERDAYA PERAIRAN,Sarjana,40,24,Tidak Ada
1133,UNIVERSITAS MARITIM RAJA ALI HAJI,11331005,PENDIDIKAN MATEMATIKA,Sarjana,48,31,Tidak Ada
1133,UNIVERSITAS MARITIM RAJA ALI HAJI,11331006,PENDIDIKAN BIOLOGI,Sarjana,48,44,Tidak Ada
1133,UNIVERSITAS MARITIM RAJA ALI HAJI,11331007,PENDIDIKAN KIMIA,Sarjana,32,15,Tidak Ada
1133,UNIVERSITAS MARITIM RAJA ALI HAJI,11331008,BUDI DAYA PERAIRAN,Sarjana,40,13,Tidak Ada
1133,UNIVERSITAS MARITIM RAJA ALI HAJI,11331009,TEKNOLOGI HASIL PERIKANAN,Sarjana,40,15,Tidak Ada
1133,UNIVERSITAS MARITIM RAJA ALI HAJI,11331010,SOSIAL EKONOMI PERIKANAN,Sarjana,40,8,Tidak Ada
1133,UNIVERSITAS MARITIM RAJA ALI HAJI,11331011,TEKNIK PERKAPALAN,Sarjana,32,93,Tidak Ada
1133,UNIVERSITAS MARITIM RAJA ALI HAJI,11331012,PENDIDIKAN BAHASA INDONESIA,Sarjana,100,66,Tidak Ada
1133,UNIVERSITAS MARITIM RAJA ALI HAJI,11331013,AKUNTANSI,Sarjana,118,153,Tidak Ada
1133,UNIVERSITAS MARITIM RAJA ALI HAJI,11331014,ILMU ADMINISTRASI NEGARA,Sarjana,80,111,Tidak Ada
1133,UNIVERSITAS MARITIM RAJA ALI HAJI,11331015,ILMU PEMERINTAHAN,Sarjana,60,74,Tidak Ada
1133,UNIVERSITAS MARITIM RAJA ALI HAJI,11331016,SOSIOLOGI,Sarjana,40,34,Tidak Ada
1133,UNIVERSITAS MARITIM RAJA ALI HAJI,11331017,PENDIDIKAN BAHASA INGGRIS,Sarjana,90,57,Tidak Ada
1133,UNIVERSITAS MARITIM RAJA ALI HAJI,11331018,MANAJEMEN,Sarjana,118,270,Tidak Ada
1133,UNIVERSITAS MARITIM RAJA ALI HAJI,11331019,ILMU HUKUM,Sarjana,100,142,Tidak Ada
1133,UNIVERSITAS MARITIM RAJA ALI HAJI,11331020,ILMU HUBUNGAN INTERNASIONAL,Sarjana,40,76,Tidak Ada
1133,UNIVERSITAS MARITIM RAJA ALI HAJI,11331021,KEDOKTERAN,Sarjana,20,240,Tidak Ada
1133,UNIVERSITAS MARITIM RAJA ALI HAJI,11331022,TEKNIK INDUSTRI,Sarjana,32,92,Tidak Ada
1133,UNIVERSITAS MARITIM RAJA ALI HAJI,11331023,KIMIA,Sarjana,32,9,Tidak Ada
1133,UNIVERSITAS MARITIM RAJA ALI HAJI,11331024,BISNIS DIGITAL,Sarjana,60,63,Tidak Ada
1133,UNIVERSITAS MARITIM RAJA ALI HAJI,11331025,KEWIRAUSAHAAN,Sarjana,20,29,Tidak Ada
1133,UNIVERSITAS MARITIM RAJA ALI HAJI,11331026,"KAJIAN FILM, TELEVISI, DAN MEDIA",Sarjana,40,24,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411001,AGRIBISNIS,Sarjana,75,584,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411002,AGROTEKNOLOGI,Sarjana,100,390,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411003,KEDOKTERAN,Sarjana,88,2164,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411004,KEPERAWATAN,Sarjana,63,1248,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411005,KESEHATAN MASYARAKAT,Sarjana,70,1493,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411006,KEDOKTERAN GIGI,Sarjana,35,929,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411007,KIMIA,Sarjana,50,191,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411008,BIOLOGI,Sarjana,50,136,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411009,MATEMATIKA,Sarjana,50,116,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411010,FISIKA,Sarjana,50,57,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411011,TEKNIK KOMPUTER,Sarjana,50,645,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411012,PETERNAKAN,Sarjana,160,464,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411013,TEKNIK MESIN,Sarjana,60,732,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411014,TEKNIK SIPIL,Sarjana,65,1094,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411015,TEKNIK INDUSTRI,Sarjana,50,1113,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411016,TEKNIK LINGKUNGAN,Sarjana,64,613,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411017,TEKNIK ELEKTRO,Sarjana,70,633,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411018,FARMASI,Sarjana,63,2196,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411019,TEKNIK PERTANIAN DAN BIOSISTEM,Sarjana,56,227,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411020,TEKNOLOGI PANGAN DAN HASIL PERTANIAN,Sarjana,49,209,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411021,SISTEM INFORMASI,Sarjana,50,1170,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411022,PSIKOLOGI,Sarjana,52,1163,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411023,ILMU TANAH,Sarjana,55,204,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411024,AGROEKOTEKNOLOGI,Sarjana,60,151,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411025,PETERNAKAN ( KAMPUS II PAYAKUMBUH),Sarjana,55,97,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411026,KEBIDANAN,Sarjana,35,608,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411027,GIZI,Sarjana,52,861,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411028,PROTEKSI TANAMAN,Sarjana,75,158,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411029,PENYULUHAN PERTANIAN,Sarjana,22,145,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411030,TEKNOLOGI INDUSTRI PERTANIAN,Sarjana,40,202,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411031,ILMU BIOMEDIS,Sarjana,20,341,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411032,EKONOMI,Sarjana,65,516,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411033,HUKUM,Sarjana,220,2175,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411034,SEJARAH,Sarjana,48,100,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411035,SOSIOLOGI,Sarjana,45,228,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411036,ANTROPOLOGI SOSIAL,Sarjana,40,246,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411037,MANAJEMEN,Sarjana,90,1746,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411038,AKUNTANSI,Sarjana,90,1197,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411039,ILMU POLITIK,Sarjana,35,225,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411040,ADMINISTRASI PUBLIK,Sarjana,40,806,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411041,SASTRA INDONESIA,Sarjana,48,139,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411042,SASTRA INGGRIS,Sarjana,60,302,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411043,SASTRA MINANGKABAU,Sarjana,45,61,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411044,SASTRA JEPANG,Sarjana,45,172,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411045,HUBUNGAN INTERNASIONAL,Sarjana,45,584,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411046,ILMU KOMUNIKASI,Sarjana,60,1098,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411047,MANAJEMEN (KAMPUS 2 PAYAKUMBUH),Sarjana,47,220,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411048,EKONOMI PEMBANGUNAN (KAMPUS PAYAKUMBUH),Sarjana,41,138,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411053,INFORMATIKA,Sarjana,30,812,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411054,ARSITEKTUR,Sarjana,14,266,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411055,EKONOMI ISLAM,Sarjana,20,116,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411056,KEWIRAUSAHAAN,Sarjana,20,225,Tidak Ada
1141,UNIVERSITAS ANDALAS,11411057,STATISTIKA DAN SAINS DATA,Sarjana,20,,Tidak Ada
1141,UNIVERSITAS ANDALAS,11413049,AKUNTANSI,Diploma Tiga,47,1534,Tidak Ada
1141,UNIVERSITAS ANDALAS,11413050,ADMINISTRASI PERKANTORAN,Diploma Tiga,25,2273,Tidak Ada
1141,UNIVERSITAS ANDALAS,11413051,PERBANKAN DAN KEUANGAN,Diploma Tiga,45,1822,Tidak Ada
1141,UNIVERSITAS ANDALAS,11413052,MANAJEMEN PEMASARAN,Diploma Tiga,33,1188,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421001,PENDIDIKAN MATEMATIKA,Sarjana,64,361,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421002,MATEMATIKA (NK),Sarjana,40,89,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421003,PENDIDIKAN BIOLOGI,Sarjana,60,317,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421004,BIOLOGI (NK),Sarjana,60,105,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421005,PENDIDIKAN FISIKA,Sarjana,64,123,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421006,FISIKA (NK),Sarjana,48,37,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421007,PENDIDIKAN KIMIA,Sarjana,60,152,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421008,KIMIA (NK),Sarjana,60,142,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421009,PENDIDIKAN TEKNIK BANGUNAN,Sarjana,28,84,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421010,PENDIDIKAN TEKNIK ELEKTRO,Sarjana,44,119,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421011,PENDIDIKAN TEKNIK ELEKTRONIKA,Sarjana,32,62,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421012,PENDIDIKAN TEKNIK MESIN,Sarjana,40,121,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421013,PENDIDIKAN TEKNIK OTOMOTIF,Sarjana,44,183,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421014,PENDIDIKAN TEKNIK INFORMATIKA,Sarjana,40,482,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421015,ILMU KEOLAHRAGAAN (NK),Sarjana,72,123,Olahraga
1142,UNIVERSITAS NEGERI PADANG,11421016,TEKNIK PERTAMBANGAN (NK),Sarjana,33,1635,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421018,PENDIDIKAN ILMU PENGETAHUAN ALAM,Sarjana,60,235,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421019,TEKNIK SIPIL,Sarjana,56,1008,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421020,STATISTIKA (NK),Sarjana,36,266,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421021,TEKNIK MESIN (NK),Sarjana,40,556,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421023,INFORMATIKA,Sarjana,48,1290,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421024,ADMINISTRASI PENDIDIKAN,Sarjana,96,604,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421025,PENDIDIKAN LUAR BIASA,Sarjana,88,263,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421026,TEKNOLOGI PENDIDIKAN,Sarjana,51,206,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421027,PENDIDIKAN NON FORMAL,Sarjana,64,72,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421028,BIMBINGAN DAN KONSELING,Sarjana,88,784,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421029,PSIKOLOGI,Sarjana,84,1479,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421030,PGSD (PENDIDIKAN GURU SEKOLAH DASAR),Sarjana,138,3411,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421031,PEND. GURU PENDIDIKAN ANAK USIA DINI,Sarjana,76,434,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421032,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Sarjana,104,685,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421033,SASTRA INDONESIA,Sarjana,48,123,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421034,PENDD. BHS INGGRIS,Sarjana,80,402,Tidak Ada
1142,UNIVERSITAS NEGERI PADANG,11421035,SASTRA INGGRIS,Sarjana,48,234,Tidak Ada
